__CLASS__,redirect_url,salary_is_predicted,latitude,longitude,salary_max,contract_type,id,created,description,title,adref,salary_min,location.area,location.display_name,location.__CLASS__,company.display_name,company.__CLASS__,category.label,category.__CLASS__,category.tag,contract_time,country_code,country,currency,role_family,search_term,query_page,collected_at_utc,query_result_position
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5867251190?utm_medium=api&utm_source=aa0fc1e4,1,,,45775.2,,5867251190,2026-09-02T17:11:37Z,"Description About the job. We’re looking for a Senior Data and Intelligence Analyst to join our team based in the South West region to carry out data analysis and modelling activities, to derive intelligence and produce recommendations that support the region’s needs assessment, investment and planning decision making. This role will work closely with various different teams across Operations and National Highways to ensure the right data is in place for colleagues and stakeholders and providin…",Senior Asset Data & Intelligence Analyst,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NzI1MTE5MCIsInMiOiJCTVpQdFhLbjhSRzloWlpvbVZMVkVRIn0.wru-JgkqcoZcpwWE9eRyFQAgHk0y68e-F1Ej7RB4YeI,45775.2,"['UK', 'South West England', 'Bristol']","Bristol, South West England",Adzuna::API::Response::Location,National Highways,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,full_time,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-03 08:37:33.076417+00:00,24
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5867249869?utm_medium=api&utm_source=aa0fc1e4,1,51.503378,-0.139134,45669.5,,5867249869,2026-09-02T17:11:00Z,"About the Role We are looking for a Data Analyst to join our UK/Europe team in a role that balances hands-on data work with customer support. You will query, validate, and manage data and turn it into accurate reporting and insight, while also supporting clients on data-related questions, discrepancies, and operational issues. Both sides of the role are important, and the mix will vary day to day. Working on the Supernova platform, you will investigate and resolve data issues, maintain database…",Data Analyst,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQk1aUHRYS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODY3MjQ5ODY5In0.uw-Hxnqh0du2IAWU5hcGPjZXdHDpspsrDoO_mxzNk0k,45669.5,"['UK', 'London']","London, UK",Adzuna::API::Response::Location,Supernova Technology,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,full_time,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-03 08:37:33.076417+00:00,25
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5867237314?se=BMZPtXKn8RG9hZZomVLVEQ&utm_medium=api&utm_source=aa0fc1e4&v=0BC57DE397731695AF9739D8C666D10CD7B76014,1,,,35240.85,permanent,5867237314,2026-09-02T17:05:14Z,"Job Description: AGGP2027 – Graduate Strategy and Data Analyst Start date: September 2027 Are you a university graduate with the aspiration, enthusiasm, and talent to help us pioneer sustainable aerospace for a safe and united world? Every year, Airbus seeks bright minds from around the globe to fill critical roles that will shape our future. When you begin your career with us, we don't just offer a job; we accelerate your growth through the Airbus Global Graduate development journey. This isn'…",AGGP2027 - Graduate Strategy and Data Analyst,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NzIzNzMxNCIsInMiOiJCTVpQdFhLbjhSRzloWlpvbVZMVkVRIn0.MgWXU9FBjopXnGwPnhAH8CyfSWPi2A3ou_uofKecNOo,35240.85,"['UK', 'South West England', 'Bristol']","Bristol, South West England",Adzuna::API::Response::Location,Airbus,Adzuna::API::Response::Company,Graduate Jobs,Adzuna::API::Response::Category,graduate-jobs,full_time,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-03 08:37:33.076417+00:00,26
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5867237111?utm_medium=api&utm_source=aa0fc1e4,0,,,150000.0,,5867237111,2026-09-02T17:05:09Z,"The Senior Metrics and Data Analyst will provide senior-level data analysis, metrics development, predictive modeling support, and data visualization services for Commander, Naval Surface Force Atlantic. This role will support Force Generation readiness improvement by analyzing readiness data, developing metrics and leading indicators, building data-driven monitoring frameworks, and producing analytical products that help Government personnel assess initiative performance and operational risk. …",Senior Metrics and Data Analyst - US Navy,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQk1aUHRYS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODY3MjM3MTExIn0.ASYfRx2csxkriazX21aIxqJkCXRIUybRN1kozA3286s,120000.0,['UK'],UK,Adzuna::API::Response::Location,TLN Worldwide Enterprises,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,full_time,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-03 08:37:33.076417+00:00,27
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5867236624?utm_medium=api&utm_source=aa0fc1e4,1,51.502552,-0.019367,68884.09,permanent,5867236624,2026-09-02T17:04:57Z,"Description Job Title: Senior Data Analyst Location: Canary Wharf, London Business Unit: Global Financial Services (GFS) Vacancy type: Permanent Working Hours: 9am-5.30pm GMT. Hybrid with 3 days onsite. The Position The Senior Data Analyst within CSC Global Financial Services (GFS)'s Insights team will own the delivery of analytics solutions that drive strategic decision-making across the business. This is a hands-on, high-impact role requiring expertise in BI platforms, SQL - combined with the…",Senior Data Analyst,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQk1aUHRYS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODY3MjM2NjI0In0.x59Brs25a8xw_cUwdaA8AExX3gso3fwDz0MJt09zhG8,68884.09,"['UK', 'London', 'East London', 'Poplar']","Poplar, East London",Adzuna::API::Response::Location,CSC,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,full_time,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-03 08:37:33.076417+00:00,28
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5867235621?utm_medium=api&utm_source=aa0fc1e4,1,,,55004.73,,5867235621,2026-09-02T17:04:35Z,"JLL empowers you to shape a brighter way . Our people at JLL are shaping the future of real estate for a better world by combining world class services, advisory and technology for our clients. We are committed to hiring the best, most talented people and empowering them to thrive, grow meaningful careers and to find a place where they belong. Whether you’ve got deep experience in commercial real estate, skilled trades or technology, or you’re looking to apply your relevant experience to a new …",Senior Data Quality and Governance Analyst (UK based),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQk1aUHRYS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODY3MjM1NjIxIn0.0zFykkfBYT6WFIe2V7jbW5lAGfMV6khr8AW_SyTXhq0,55004.73,"['UK', 'London']","London, UK",Adzuna::API::Response::Location,JLL,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,full_time,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-03 08:37:33.076417+00:00,29
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5867188589?se=BMZPtXKn8RG9hZZomVLVEQ&utm_medium=api&utm_source=aa0fc1e4&v=C0894FCC3E56173CDBDA6AA0958111E1A4B7A340,1,52.628101,1.29935,27104.21,contract,5867188589,2026-09-02T16:17:13Z,"Job Description: Graduate Temporary Data Quality & Research Analyst - £28k This role would suit a recent graduate in Economics, Earth Sciences or Data Renewable Energy Intelligence | Fixed Term Contract (3-6 Months) Overview We are seeking a detail-oriented Data Quality & Research Analyst on a temporary basis to support a critical data normalisation programme across approximately 30 European markets. This is an ideal role for someone with experience in research, data validation, GIS, energy int…",Graduate Research Analyst (Data) 6 month fixed term contract - Norwich - £28k,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NzE4ODU4OSIsInMiOiJCTVpQdFhLbjhSRzloWlpvbVZMVkVRIn0.cdorHAbJKW47-qWnQ-PIXoxoWpASbZNc4OHvLN97p1U,27104.21,"['UK', 'Eastern England', 'Norfolk', 'Norwich']","Norwich, Norfolk",Adzuna::API::Response::Location,Ascent Resourcing Limited,Adzuna::API::Response::Company,Graduate Jobs,Adzuna::API::Response::Category,graduate-jobs,full_time,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-03 08:37:33.076417+00:00,30
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5867187859?se=BMZPtXKn8RG9hZZomVLVEQ&utm_medium=api&utm_source=aa0fc1e4&v=63AC7924AD7106FA0601333310BBAFCA7617981A,1,,,59540.75,,5867187859,2026-09-02T16:16:58Z,"This major City based International bank are looking to recruit an experienced individual who has acquired proven Data analysis (with a focus on PowerBI) work experience, preferably within the banking sector. Interested applicants must be able to Develop, design and maintain effective PowerBI dashboards and reports, and to analyse complex data sets to identify trends, patterns and insights. Based in the banks Operations business management team this is a hybrid role which required someone with …",Senior Data Analyst,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQk1aUHRYS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODY3MTg3ODU5In0.XSiloLFnE0lbIjNabw7Sibgj1IlL7L04JQmiUvsXgXs,59540.75,"['UK', 'London']","London, UK",Adzuna::API::Response::Location,Brian Durham Recruitment Services,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-03 08:37:33.076417+00:00,31
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5867187726?se=BMZPtXKn8RG9hZZomVLVEQ&utm_medium=api&utm_source=aa0fc1e4&v=E1CED3DCA0F38F22F1615D9BB51BBDB35A0E40E5,1,,,52940.48,,5867187726,2026-09-02T16:16:56Z,"Data & Insights Analyst London (Hybrid, 3 days per week) | £45,000 - £50,000  Benefits Looking to work with one of the most interesting consumer datasets in the market? This is an opportunity to join an innovative analytics business that sits at the intersection of consumer behaviour, marketing effectiveness, data science and AI. You'll have the chance to work with complex, multi-channel behavioural data and help global brands understand what truly influences customer decisions. The Company Thi…",Data and Insight Analyst,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NzE4NzcyNiIsInMiOiJCTVpQdFhLbjhSRzloWlpvbVZMVkVRIn0.c6Ygqrwac5ZaC8B2kDvepL25vTckqremHcZmT9J4cpM,52940.48,"['UK', 'London']","London, UK",Adzuna::API::Response::Location,Harnham - Data & Analytics Recruitment,Adzuna::API::Response::Company,"PR, Advertising & Marketing Jobs",Adzuna::API::Response::Category,pr-advertising-marketing-jobs,,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-03 08:37:33.076417+00:00,32
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5867171432?utm_medium=api&utm_source=aa0fc1e4,0,50.72569,-3.467439,44970.0,permanent,5867171432,2026-09-02T15:35:11Z,"About the job. We're looking for a Senior Data and Intelligence Analyst to join our team based in the South West region to carry out data analysis and modelling activities, to derive intelligence and produce recommendations that support the region's needs assessment, investment and planning decision making. This role will work closely with various different teams across Operations and National Highways to ensure the right data is in place for colleagues and stakeholders and providing analysis a…",Senior Asset Data & Intelligence Analyst,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQk1aUHRYS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODY3MTcxNDMyIn0.qiFPOAXEUoTfbyVq0szt2mjSsaMcFvfaqaNVUVWBWVQ,39340.0,"['UK', 'South West England', 'Devon', 'Exeter', 'Middlemoor']","Middlemoor, Exeter",Adzuna::API::Response::Location,National Highways,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,full_time,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-03 08:37:33.076417+00:00,33
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5867151553?se=BMZPtXKn8RG9hZZomVLVEQ&utm_medium=api&utm_source=aa0fc1e4&v=9D118FE5BC3FBA4A9C096A460EBF10D52F21A5A1,0,,,40000.0,,5867151553,2026-09-02T14:55:47Z,"Job Description My client, a well-established organisation undergoing significant digital transformation, is hiring a Data Analyst specialising in Power BI & SQL to join their Business Transformation team based in Northern Ireland. This is a fantastic opportunity to join a growing data function where you'll help drive business improvement through reporting, analytics, automation and modern data technologies. Competitive salary Hybrid working Flexible working Excellent training and career develo…",Power BI/SQL Data Analyst,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQk1aUHRYS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODY3MTUxNTUzIn0.-gz5-mXq99G4OR8MoJEf1F0iumrJflqQgNK8MQ-dcDo,40000.0,"['UK', 'Northern Ireland', 'Belfast']","Belfast, Northern Ireland",Adzuna::API::Response::Location,VANRATH,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-03 08:37:33.076417+00:00,34
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5867061975?se=BMZPtXKn8RG9hZZomVLVEQ&utm_medium=api&utm_source=aa0fc1e4&v=468A18D4528EB6DEB1E72F8F913FEBAC3EDFFA56,0,,,169000.0,contract,5867061975,2026-09-02T12:46:42Z,"Scala Data Analyst - Financial Services London | Hybrid Contract | Immediate Start £600 - £650 per day insideIR35 Currently looking for an experienced Data Analyst / Scala Developer to join a financial services technology team on an urgent contract. The role will focus on database analysis, Scala development and data/messaging services, working within a high-performance technical environment. Key Skills: * Strong Oracle database analysis experience * Hands-on Scala development * Experience with…",Data Analyst - Scala,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQk1aUHRYS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODY3MDYxOTc1In0.YVhahcfLrO4aXsaQeoPM1_i0cE88npJXVLh2-dT7NHM,156000.0,"['UK', 'London', 'Central London', 'The City']","The City, Central London",Adzuna::API::Response::Location,CBSbutler Holdings Limited trading as CBSbutler,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-03 08:37:33.076417+00:00,35
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5867043036?se=BMZPtXKn8RG9hZZomVLVEQ&utm_medium=api&utm_source=aa0fc1e4&v=5198F34A8F76BBEC441D60DEA901F040460850A7,1,53.392601,-2.58699,35530.97,contract,5867043036,2026-09-02T12:18:20Z,"We're looking for a Data Analyst to join our Data & Analytics team on a 12-month fixed-term contract covering maternity leave. Following the acquisition of Brookson by People2.0, the scope and impact of the Data & Analytics team has continued to grow. This is an exciting opportunity to join a collaborative team at a time when data is playing an increasingly important role in supporting business decisions and driving improvements across the organisation. What will you be doing? We're looking for…",Data Analyst - Maternity Cover,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NzA0MzAzNiIsInMiOiJCTVpQdFhLbjhSRzloWlpvbVZMVkVRIn0.0wwImoQfkySlMPE4nhueKWNia4eBHhI-G5JToKRXygM,35530.97,"['UK', 'North West England', 'Cheshire', 'Warrington']","Warrington, Cheshire",Adzuna::API::Response::Location,Brookson,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,full_time,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-03 08:37:33.076417+00:00,36
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5866960555?utm_medium=api&utm_source=aa0fc1e4,0,53.709028,-1.888779,70000.0,permanent,5866960555,2026-09-02T11:52:53Z,"Salary: £70,000 - 70,000 per year Requirements: 5 years in Data Analytics / BI, with proven Power BI delivery in production Advanced Power BI experience, including data modelling and DAX Advanced SQL skills Experience with enterprise data warehouses, medallion architecture, and Kimball methodology Strong grasp of BI performance optimisation Familiarity with Microsoft Fabric, including Lakehouse and Dataflows Gen2 Strong stakeholder management and communication skills Azure, AWS, or GCP experien…",Senior Data Analyst,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2Njk2MDU1NSIsInMiOiJCTVpQdFhLbjhSRzloWlpvbVZMVkVRIn0.xLKh5hBqWrevWgbufviUPBwwIHqgMlrfsKSbfvmY_TQ,70000.0,"['UK', 'Yorkshire And The Humber', 'West Yorkshire', 'Halifax', 'King Cross']","King Cross, Halifax",Adzuna::API::Response::Location,develop,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,full_time,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-03 08:37:33.076417+00:00,37
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5866960580?utm_medium=api&utm_source=aa0fc1e4,0,51.432883,-0.524902,93000.0,,5866960580,2026-09-02T11:52:53Z,"Salary: £53,000 - 93,000 per year Requirements: Advanced experience translating stakeholder requirements into intuitive, accessible dashboards and reports that enable self-service data exploration. Strong experience with Microsoft Power BI, DAX and Excel to develop data models and create efficient, optimised and scalable reports and visualisations. Ability to design dashboards that clearly communicate complex data and insights to a range of stakeholders. Strong experience integrating multiple d…",Data Analyst,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQk1aUHRYS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODY2OTYwNTgwIn0.buyy2UVe0qi5NQBBMegOmMYZrzw20HPyaYpypnUnocI,53000.0,"['UK', 'South East England', 'Surrey', 'Staines', 'Wraysbury']","Wraysbury, Staines",Adzuna::API::Response::Location,Scrumconnect Consulting,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,full_time,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-03 08:37:33.076417+00:00,38
Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5866960595?utm_medium=api&utm_source=aa0fc1e4,0,,,135200.0,,5866960595,2026-09-02T11:52:53Z,"Salary: £130,000 - 135,200 per year Requirements: 4-8 years of relevant work experience as a business or data analyst Knowledge and demonstrated experience writing SQL Knowledge of financial instruments, particularly bonds and derivatives, and relevant data attributes is highly desirable Consistently clear and concise written and verbal communication skills Effective organizational influencing skills Experience working as part of a team based in different regions Excellent problem-solving skill…",Transaction Monitoring Data Analyst,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2Njk2MDU5NSIsInMiOiJCTVpQdFhLbjhSRzloWlpvbVZMVkVRIn0.G7jWMG7WtohBTU1YK1GC51PTgas-p8Pzx90Rl-2vDvI,130000.0,"['UK', 'Northern Ireland', 'Belfast']","Belfast, Northern Ireland",Adzuna::API::Response::Location,Harvey Nash,Adzuna::API::Response::Company,IT Jobs,Adzuna::API::Response::Category,it-jobs,full_time,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-03 08:37:33.076417+00:00,39
