created,salary_max,salary_is_predicted,longitude,description,latitude,__CLASS__,redirect_url,id,title,adref,salary_min,contract_type,location.area,location.__CLASS__,location.display_name,category.tag,category.label,category.__CLASS__,company.__CLASS__,company.display_name,contract_time,country_code,country,currency,role_family,search_term,query_page,collected_at_utc,query_result_position
2026-09-01T20:32:49Z,127185.0,0,,Hays Technology is partnering with a leading financial services organisation seeking an excellent Data Analyst to join a growing Markets Non-Financial Risk team within a leading global financial services organisation. You will lead the data-related elements of projects focused on building and enhancing market abuse surveillance and other regulatory controls. This is a fast-paced delivery environment where you will work alongside experienced financial markets professionals and technology partner…,,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5865197791?se=MBcqk6Km8RGsFbMBtPSQPw&utm_medium=api&utm_source=aa0fc1e4&v=A6F3F3EC5B401D4864BE2583640119D2767DB115,5865197791,Business/ Data Analyst,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUJjcWs2S204UkdzRmJNQnRQU1FQdyIsImkiOiI1ODY1MTk3NzkxIn0.CqKUK58SBHvOle4aEW7iM9S5HDA3GIFgckjH4tQofe0,127185.0,permanent,"['UK', 'Northern Ireland', 'Belfast']",Adzuna::API::Response::Location,"Belfast, Northern Ireland",it-jobs,IT Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,HAYS Specialist Recruitment,,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-02 07:47:40.267835+00:00,23
2026-09-01T20:00:07Z,80000.0,0,-1.13299,"Data Analyst Placement Programme Salary Expectations: £30,000 – £80,000 per annum Job Guarantee Complete the programme and get a job or get your course fees back. Looking to start a career in Data Analysis? We are offering a structured pathway into Data Analysis, designed to help you enter the industry with no prior experience. This opportunity includes training, support, and access to our specialised recruitment support for job roles across the UK. No prior experience required. Train online at…",52.633577,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5865190461?utm_medium=api&utm_source=aa0fc1e4,5865190461,Data Analyst Placement Programme,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUJjcWs2S204UkdzRmJNQnRQU1FQdyIsImkiOiI1ODY1MTkwNDYxIn0.5LE9rrrkwDMfX9fZg47HXSgx37Kh5k7w7KYm4rMCCV8,30000.0,,"['UK', 'East Midlands', 'Leicestershire', 'Leicester', 'Belgrave']",Adzuna::API::Response::Location,"Belgrave, Leicester",it-jobs,IT Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Ad Warrior Ltd,,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-02 07:47:40.267835+00:00,24
2026-09-01T20:00:07Z,80000.0,0,-0.969761,"Data Analyst Placement Programme Salary Expectations: £30,000 – £80,000 per annum Job Guarantee Complete the programme and get a job or get your course fees back. Looking to start a career in Data Analysis? We are offering a structured pathway into Data Analysis, designed to help you enter the industry with no prior experience. This opportunity includes training, support, and access to our specialised recruitment support for job roles across the UK. No prior experience required. Train online at…",51.456915,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5865190460?utm_medium=api&utm_source=aa0fc1e4,5865190460,Data Analyst Placement Programme,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTE5MDQ2MCIsInMiOiJNQmNxazZLbThSR3NGYk1CdFBTUVB3In0.dZnepZkwuP7Ns28BTqGcBWanKlfH3RScvkSt5hg3PkU,30000.0,,"['UK', 'South East England', 'Berkshire', 'Reading', 'Caversham']",Adzuna::API::Response::Location,"Caversham, Reading",it-jobs,IT Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Ad Warrior Ltd,,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-02 07:47:40.267835+00:00,25
2026-09-01T20:00:06Z,80000.0,0,-2.23438,"Data Analyst Placement Programme Salary Expectations: £30,000 – £80,000 per annum Job Guarantee Complete the programme and get a job or get your course fees back. Looking to start a career in Data Analysis? We are offering a structured pathway into Data Analysis, designed to help you enter the industry with no prior experience. This opportunity includes training, support, and access to our specialised recruitment support for job roles across the UK. No prior experience required. Train online at…",53.480701,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5865190459?utm_medium=api&utm_source=aa0fc1e4,5865190459,Data Analyst Placement Programme,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTE5MDQ1OSIsInMiOiJNQmNxazZLbThSR3NGYk1CdFBTUVB3In0.eR2FEKmE4x8tdHzzXN5f4pUnWwGGhFUINP8Bmn3K-wg,30000.0,,"['UK', 'North West England', 'Greater Manchester', 'Manchester']",Adzuna::API::Response::Location,"Manchester, Greater Manchester",it-jobs,IT Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Ad Warrior Ltd,,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-02 07:47:40.267835+00:00,26
2026-09-01T20:00:06Z,80000.0,0,-2.23438,"Trainee Data Analyst Salary: £30,000 – £80,000 per annum Job Guarantee Complete the programme and get a job or get your course fees back. Looking to start a career in Data Analysis? We are offering a structured pathway into Data Analysis, designed to help you enter the industry with no prior experience. This opportunity includes training, support, and access to our specialised recruitment support for job roles across the UK. No prior experience required. Train online at your own pace and become…",53.480701,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5865190429?utm_medium=api&utm_source=aa0fc1e4,5865190429,Trainee Data Analyst,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTE5MDQyOSIsInMiOiJNQmNxazZLbThSR3NGYk1CdFBTUVB3In0.MvRKRAAuQMEkaEl5TZxVVwurTbZ_rV3nwc80KT0wV14,35000.0,,"['UK', 'North West England', 'Greater Manchester', 'Manchester']",Adzuna::API::Response::Location,"Manchester, Greater Manchester",it-jobs,IT Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Ad Warrior Ltd,,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-02 07:47:40.267835+00:00,27
2026-09-01T20:00:06Z,80000.0,0,-0.066098,"Trainee Data Analyst Salary: £30,000 – £80,000 per annum Job Guarantee Complete the programme and get a job or get your course fees back. Looking to start a career in Data Analysis? We are offering a structured pathway into Data Analysis, designed to help you enter the industry with no prior experience. This opportunity includes training, support, and access to our specialised recruitment support for job roles across the UK. No prior experience required. Train online at your own pace and become…",51.5439,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5865190428?utm_medium=api&utm_source=aa0fc1e4,5865190428,Trainee Data Analyst,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUJjcWs2S204UkdzRmJNQnRQU1FQdyIsImkiOiI1ODY1MTkwNDI4In0.SnSwH4HU95wFDMWSGSC15BUxKKR4zqqFHfOOlrauSxk,35000.0,,"['UK', 'London', 'East London', 'Hackney']",Adzuna::API::Response::Location,"Hackney, East London",it-jobs,IT Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Ad Warrior Ltd,,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-02 07:47:40.267835+00:00,28
2026-09-01T20:00:06Z,80000.0,0,,"Trainee Data Analyst Salary: £30,000 – £80,000 per annum Job Guarantee Complete the programme and get a job or get your course fees back. Looking to start a career in Data Analysis? We are offering a structured pathway into Data Analysis, designed to help you enter the industry with no prior experience. This opportunity includes training, support, and access to our specialised recruitment support for job roles across the UK. No prior experience required. Train online at your own pace and become…",,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5865190431?utm_medium=api&utm_source=aa0fc1e4,5865190431,Trainee Data Analyst,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTE5MDQzMSIsInMiOiJNQmNxazZLbThSR3NGYk1CdFBTUVB3In0.a1j_H2kOdcyIL7MkiiZ4cC60Yb-Iop62qmD-_v8Yk_M,35000.0,,"['UK', 'West Midlands', 'Birmingham']",Adzuna::API::Response::Location,"Birmingham, West Midlands",it-jobs,IT Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Ad Warrior Ltd,,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-02 07:47:40.267835+00:00,29
2026-09-01T20:00:06Z,80000.0,0,-0.066098,"Data Analyst Placement Programme Salary Expectations: £30,000 – £80,000 per annum Job Guarantee Complete the programme and get a job or get your course fees back. Looking to start a career in Data Analysis? We are offering a structured pathway into Data Analysis, designed to help you enter the industry with no prior experience. This opportunity includes training, support, and access to our specialised recruitment support for job roles across the UK. No prior experience required. Train online at…",51.5439,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5865190456?utm_medium=api&utm_source=aa0fc1e4,5865190456,Data Analyst Placement Programme,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTE5MDQ1NiIsInMiOiJNQmNxazZLbThSR3NGYk1CdFBTUVB3In0.DjHul1BcAo9B-YfbfQC5b4vKUHAk70ivNrO4r0qvWhw,30000.0,,"['UK', 'London', 'East London', 'Hackney']",Adzuna::API::Response::Location,"Hackney, East London",it-jobs,IT Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Ad Warrior Ltd,,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-02 07:47:40.267835+00:00,30
2026-09-01T20:00:06Z,80000.0,0,-1.144547,"Trainee Data Analyst Salary: £30,000 – £80,000 per annum Job Guarantee Complete the programme and get a job or get your course fees back. Looking to start a career in Data Analysis? We are offering a structured pathway into Data Analysis, designed to help you enter the industry with no prior experience. This opportunity includes training, support, and access to our specialised recruitment support for job roles across the UK. No prior experience required. Train online at your own pace and become…",52.948059,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5865190433?utm_medium=api&utm_source=aa0fc1e4,5865190433,Trainee Data Analyst,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTE5MDQzMyIsInMiOiJNQmNxazZLbThSR3NGYk1CdFBTUVB3In0.7FgerDnWTggh9z4P9e00BXKDY2F3FEabNWZTm8isKZ8,35000.0,,"['UK', 'East Midlands', 'Nottinghamshire', 'Nottingham', 'Sneinton']",Adzuna::API::Response::Location,"Sneinton, Nottingham",it-jobs,IT Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Ad Warrior Ltd,,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-02 07:47:40.267835+00:00,31
2026-09-01T19:09:33Z,136240.0,0,,Hays Technology is partnering with a leading financial services organisation seeking an excellent Data Analyst to join a growing Markets Non-Financial Risk team within a leading global financial services organisation. You will lead the data-related elements of projects focused on building and enhancing market abuse surveillance and other regulatory controls. This is a fast-paced delivery environment where you will work alongside experienced financial markets professionals and technology partner…,,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5865162761?se=MBcqk6Km8RGsFbMBtPSQPw&utm_medium=api&utm_source=aa0fc1e4&v=AC432BF0A27AF214DCBDA71F56049FEE48DB68E8,5865162761,Business/ Data Analyst,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUJjcWs2S204UkdzRmJNQnRQU1FQdyIsImkiOiI1ODY1MTYyNzYxIn0.XJbb_EF0m82EQpNFY5X7gAJZUMN59wE084Y1VaJbKyo,136240.0,contract,"['UK', 'Northern Ireland', 'County Antrim']",Adzuna::API::Response::Location,"County Antrim, Northern Ireland",it-jobs,IT Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Hays Technology,,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-02 07:47:40.267835+00:00,32
2026-09-01T16:48:17Z,50000.0,0,,"Location: Belfast Working Arrangement: Office-based (3-4 days in the office per week) The Opportunity A growing, technology-focused organisation operating within the water and wastewater sector is looking to appoint a Data Analyst / Wastewater Modeller to join its technical team. The business develops innovative, data-driven solutions that help wastewater organisations identify potential issues within sewer networks, improve operational decision-making and support environmental performance. The…",,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5864981083?se=MBcqk6Km8RGsFbMBtPSQPw&utm_medium=api&utm_source=aa0fc1e4&v=105A22F8278B4976E7003153132618A9B6A1A8E9,5864981083,Data Analyst / Wastewater Modeller,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NDk4MTA4MyIsInMiOiJNQmNxazZLbThSR3NGYk1CdFBTUVB3In0.9qB-uROtFjSbVyFfWVM2chhEUAc7XClLR8tsgKZc3_Y,35000.0,,"['UK', 'Northern Ireland', 'County Antrim']",Adzuna::API::Response::Location,"County Antrim, Northern Ireland",it-jobs,IT Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Advance TRS,full_time,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-02 07:47:40.267835+00:00,33
2026-09-01T16:40:28Z,52630.29,1,-0.139134,"Description Key Responsibilities Reporting & Business Analysis Produce and maintain regular reports for senior management and regional heads, ensuring accurate and timely tracking of key performance metrics. Monitor daily sales activity, including applications, payments, and visa submissions, and provide clear daily performance reports. Analyse sales pipeline data to support forecasting for future intakes, including segmentation by nationality, conversion stage, and visa risk factors. Develop a…",51.503378,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5864882328?utm_medium=api&utm_source=aa0fc1e4,5864882328,Senior Data Analyst,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NDg4MjMyOCIsInMiOiJNQmNxazZLbThSR3NGYk1CdFBTUVB3In0.8Jkt-8PDvqHUmdWkntRyQqkRcbkaCTKF8dENhhVjZQ0,52630.29,,"['UK', 'London']",Adzuna::API::Response::Location,"London, UK",it-jobs,IT Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,GEDU Global Education,full_time,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-02 07:47:40.267835+00:00,34
2026-09-01T16:25:14Z,42030.09,1,,"Description Why YOU want this position At Enverus, we're committed to empowering the global quality of life by helping our customers make energy affordable and accessible to the world. We are the most trusted energy-dedicated SaaS company, with a platform built to maximize value from generative AI, and our innovative solutions are reshaping the way energy is consumed and managed. By offering anytime, anywhere access to analytics and insights, we're helping our customers make better decisions th…",,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5864838140?utm_medium=api&utm_source=aa0fc1e4,5864838140,Data Analyst (Energy Analyst)- 26289,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NDgzODE0MCIsInMiOiJNQmNxazZLbThSR3NGYk1CdFBTUVB3In0.oolPWP5OqajBncSA5oprsCsuoq9iiuynOAthFCktQkk,42030.09,,['UK'],Adzuna::API::Response::Location,UK,energy-oil-gas-jobs,"Energy, Oil & Gas Jobs",Adzuna::API::Response::Category,Adzuna::API::Response::Company,Enverus,full_time,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-02 07:47:40.267835+00:00,35
2026-09-01T16:22:30Z,40750.68,1,-2.28245,"Description Why YOU want this position At Enverus, we're committed to empowering the global quality of life by helping our customers make energy affordable and accessible to the world. We are the most trusted energy-dedicated SaaS company, with a platform built to maximize value from generative AI, and our innovative solutions are reshaping the way energy is consumed and managed. By offering anytime, anywhere access to analytics and insights, we're helping our customers make better decisions th…",51.745899,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/details/5864834295?utm_medium=api&utm_source=aa0fc1e4,5864834295,Data Analyst (Energy Analyst)- 26289,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUJjcWs2S204UkdzRmJNQnRQU1FQdyIsImkiOiI1ODY0ODM0Mjk1In0.SQu1f7JKOM8Zi3rqmzNrEIulil67MzqVoiMNpBhZClc,40750.68,,"['UK', 'South West England', 'Gloucestershire', 'Stonehouse']",Adzuna::API::Response::Location,"Stonehouse, Gloucestershire",energy-oil-gas-jobs,"Energy, Oil & Gas Jobs",Adzuna::API::Response::Category,Adzuna::API::Response::Company,Enverus,,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-02 07:47:40.267835+00:00,36
2026-09-01T16:10:02Z,50000.0,0,-1.4648,"I'm working with an organisation going through a major SAP S/4HANA transformation that is looking to bring an experienced Technical Data Analyst into the programme. This is a hands-on role where you'll play an important part in preparing and migrating data from multiple legacy systems into the new ERP environment. You'll work across data profiling, cleansing, mapping, reconciliation and validation, ensuring data is accurate and ready for migration. The Role Analyse and prepare data from multipl…",53.383099,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5864792047?se=MBcqk6Km8RGsFbMBtPSQPw&utm_medium=api&utm_source=aa0fc1e4&v=388439E95CA8ADE635452F9E830656FD8A1F1672,5864792047,"Technical Data Analyst - 10 months FTC - up to £50,000",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUJjcWs2S204UkdzRmJNQnRQU1FQdyIsImkiOiI1ODY0NzkyMDQ3In0.368wHgil6DJTwKugHhQKalYXqPBwbs3zK_pDXo0EkvQ,40000.0,contract,"['UK', 'Yorkshire And The Humber', 'South Yorkshire', 'Sheffield']",Adzuna::API::Response::Location,"Sheffield, South Yorkshire",it-jobs,IT Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Vaerdi Recruitment Limited,full_time,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-02 07:47:40.267835+00:00,37
2026-09-01T15:47:22Z,28550.42,1,-0.170087,"Junior Data Analyst Redhill, Surrey | £29,000 - £34,000  benefits | 4 days office-based, 1 day from home after probation We're recruiting for a Junior Analyst to join our global energy and sustainability client’s growing team. You'll carry out data analysis of client accounts across electricity, gas and water, working closely with Distribution Operators, energy suppliers, and their own consultants to help clients get the most out of their non-commodity costs, levies and energy strategy. It's a …",51.240799,Adzuna::API::Response::Job,https://www.adzuna.co.uk/jobs/land/ad/5864728782?se=MBcqk6Km8RGsFbMBtPSQPw&utm_medium=api&utm_source=aa0fc1e4&v=F9E6330816537A1CEBBB7E4711EE20010936D243,5864728782,Junior Data Analyst,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUJjcWs2S204UkdzRmJNQnRQU1FQdyIsImkiOiI1ODY0NzI4NzgyIn0.9WcPlu6_HzR6kz5X5EBp4H5hF2zUPhdjf8Zn-it1o2s,28550.42,,"['UK', 'South East England', 'Surrey', 'Redhill']",Adzuna::API::Response::Location,"Redhill, Surrey",it-jobs,IT Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Specialist Recruit,,gb,United Kingdom,GBP,Data Analyst,data analyst,1,2026-09-02 07:47:40.267835+00:00,38
