job_key,job_id,job_title,primary_role_family,title_role_family,selected_role_family,matched_role_families,matched_search_terms,search_term_count,role_family_count,role_resolution_method,role_review_required,company,company_disclosed,category,country_code,country,currency,location,city,region,location_hierarchy,location_area,latitude,longitude,workplace_type,contract_type,contract_time,published_at,published_date,publication_year,publication_month,publication_year_month,snapshot_date,days_since_publication,salary_min,salary_max,salary_midpoint,has_salary,salary_is_predicted,salary_invalid_nonpositive,job_description,job_url,collected_at_utc,first_seen_at,last_seen_at,times_seen
de-5868510591,5868510591,"Business Analyst - Vertriebssoftware (m/w/d) - Business Analysis, Ingenieur",Business Analyst,Business Analyst,Business Analyst,Business Analyst,business analyst,1,1,Title rule,False,Debeka-Gruppe,True,Stellen für Hochschulabsolventen,de,Germany,EUR,"Koblenz, Rheinland-Pfalz",Koblenz,Rheinland-Pfalz,Deutschland | Rheinland-Pfalz | Koblenz,"[""Deutschland"", ""Rheinland-Pfalz"", ""Koblenz""]",50.354959,7.59437,Not specified,Not specified,Not specified,2026-09-03 09:46:45+00:00,2026-09-03,2026,9,2026-09,2026-09-03,0,,,,False,False,False,"Ihr Beitrag für das WIR - Mitarbeit in der Neukonzipierung und Umsetzung der Angebots- und Antragsstrecken für den Debeka Außendienst - Erhebung, Erfassung, Analyse und Priorisierung von fachlichen Anforderungen - Mitarbeit in abteilungsinternen und -übergreifenden IT Projekten und Initiativen - Modellierung von Geschäftsprozessen (z. B. BPMN) unter Berücksichtigung der Rahmenbedingungen und Umsetzungsmöglichkeiten - Erstellung von Fachkonzepten in Rücksprachen mit dem Fachbereich - Mitarbeit …",https://www.adzuna.de/details/5868510591?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5868439002,5868439002,Business Analyst (m/w/d),Business Analyst,Business Analyst,Business Analyst,Business Analyst,business analyst,1,1,Title rule,False,Markant Gruppe,True,Beraterstellen,de,Germany,EUR,"Offenburg, Ortenaukreis",Offenburg,Baden-Württemberg,Deutschland | Baden-Württemberg | Ortenaukreis | Offenburg,"[""Deutschland"", ""Baden-W\u00fcrttemberg"", ""Ortenaukreis"", ""Offenburg""]",48.42392,7.94837,Not specified,Not specified,Not specified,2026-09-03 07:46:15+00:00,2026-09-03,2026,9,2026-09,2026-09-03,0,,,,False,False,False,"Die Markant Gruppe ist eines der grössten Dienstleistungsunternehmen in Europa für Handels- und Industriepartner aus dem Food- und Nonfood-Bereich. Unser breites Lösungsportfolio reicht von der Vereinfachung von Datenströmen und Zahlungsabwicklungen über exklusive Finanz- und Versicherungs-Services bis hin zu modernsten Marktforschungstools. Dahinter steckt die Idee: Kunden im operativen Tagesgeschäft zu entlasten, damit sie sich auf ihr Kerngeschäft konzentrieren können. Was noch dahintersteck…",https://www.adzuna.de/land/ad/5868439002?se=3o6coI2n8RG2mJdvjMVjRA&utm_medium=api&utm_source=aa0fc1e4&v=45178C181D08F3C7E07A4B7160DDB1E237ADD12D,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5868414016,5868414016,IT Business Analyst ERP Systems (m/w/d),Business Analyst,Business Analyst,Business Analyst,Business Analyst,business analyst,1,1,Title rule,False,Müller Holding GmbH & Co. KG,True,IT-Stellen,de,Germany,EUR,"Ermingen, Ulm",Ermingen,Baden-Württemberg,Deutschland | Baden-Württemberg | Ulm | Ermingen,"[""Deutschland"", ""Baden-W\u00fcrttemberg"", ""Ulm"", ""Ermingen""]",48.38124,9.89876,Not specified,Not specified,Full-time,2026-09-03 07:31:34+00:00,2026-09-03,2026,9,2026-09,2026-09-03,0,50000.0,80000.0,65000.0,True,False,False,"Salary: 50.000 - 80.000 € per year Requirements: Erfahrung in der Analyse und Modellierung von End-to-End-Prozessen Kenntnisse im Bereich ERP, insbesondere in Finanzen Starke analytische Fähigkeiten Ausgezeichnete Kommunikationsfähigkeiten Teamorientierte Arbeitsweise Responsibilities: Aufnahme von End-to-End-Prozessen im ERP-Bereich Analyse der bestehenden Prozesse Modellierung von Finanzprozessen Zusammenarbeit mit verschiedenen Abteilungen zur Optimierung von Abläufen Erstellung von Dokument…",https://www.adzuna.de/details/5868414016?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5868414052,5868414052,Senior Business Analyst (m/w/d) – Prozessautomatisierung,Business Analyst,Business Analyst,Business Analyst,Business Analyst,business analyst,1,1,Title rule,False,DZ HYP,True,IT-Stellen,de,Germany,EUR,"Geist, Münster",Geist,Nordrhein-Westfalen,Deutschland | Nordrhein-Westfalen | Münster | Geist,"[""Deutschland"", ""Nordrhein-Westfalen"", ""M\u00fcnster"", ""Geist""]",51.9397,7.60952,Not specified,Not specified,Full-time,2026-09-03 07:31:34+00:00,2026-09-03,2026,9,2026-09,2026-09-03,0,60000.0,85000.0,72500.0,True,False,False,"Salary: 60.000 - 85.000 € per year Requirements: Überdurchschnittlicher Abschluss eines Studiums der Wirtschaftswissenschaften, Wirtschaftsinformatik, Natur- oder Ingenieurswissenschaften Mehrjährige praktische Erfahrungen in der Leitung, Planung und Organisation von Projekten Hohe Methodenkompetenz im Prozessmanagement und der Prozessautomatisierung Mehrjährige Berufserfahrung in der Unternehmensberatung oder im Umfeld skalierender Prozesse Projekterfahrung in der Softwareentwicklung Darüber h…",https://www.adzuna.de/details/5868414052?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5868413713,5868413713,(Senior) Business Analyst OSPlus (m/w/d) Core Banking,Business Analyst,Business Analyst,Business Analyst,Business Analyst,business analyst,1,1,Title rule,False,x1F GmbH,True,IT-Stellen,de,Germany,EUR,Deutschland,,,Deutschland,"[""Deutschland""]",,,Not specified,Not specified,Full-time,2026-09-03 07:31:33+00:00,2026-09-03,2026,9,2026-09,2026-09-03,0,64000.0,104000.0,84000.0,True,False,False,"Salary: 64.000 - 104.000 € per year Requirements: Abgeschlossenes Studium der Wirtschaftswissenschaften, Betriebswirtschaftslehre, Wirtschaftsinformatik, Informatik oder vergleichbar; alternativ eine abgeschlossene Sparkassenausbildung kombiniert mit dem Abschluss zum/zur Sparkassenbetriebswirt*in oder Sparkassenfachwirt*in Praxis in OSPlus-Projekten und Kenntnisse der Funktionen und Prozesse in Sparkassen sind von Vorteil Methodisches und strukturiertes Vorgehen in Projekten, technisches Verst…",https://www.adzuna.de/details/5868413713?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5868413877,5868413877,Senior IT Consultant / Business Analyst - Versicherungsmakler (all genders),Business Analyst,Business Analyst,Business Analyst,Business Analyst,business analyst,1,1,Title rule,False,adesso SE,True,IT-Stellen,de,Germany,EUR,"Derendorf, Düsseldorf",Derendorf,Nordrhein-Westfalen,Deutschland | Nordrhein-Westfalen | Düsseldorf | Derendorf,"[""Deutschland"", ""Nordrhein-Westfalen"", ""D\u00fcsseldorf"", ""Derendorf""]",51.24397,6.78682,Not specified,Not specified,Full-time,2026-09-03 07:31:33+00:00,2026-09-03,2026,9,2026-09,2026-09-03,0,45000.0,75000.0,60000.0,True,False,False,"Salary: 45.000 - 75.000 € per year Requirements: Ein abgeschlossenes Studium im Bereich (Wirtschafts-)Informatik, Wirtschaftswissenschaften oder einem ähnlichen Bereich bildet deine Basis, auf die du bei uns aufbauen kannst. Du bringst mindestens 6 Jahre relevante Erfahrung in IT-Projekten im Versicherungskontext, in IT-Beratung und Softwarekonzeption mit Fokus auf Maklerlösungen mit. Du kennst Tools wie UML, Scrum, RUP und Case-Tools und setzt sie sicher ein. Du überzeugst mit Offenheit, Empat…",https://www.adzuna.de/details/5868413877?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5868413602,5868413602,Business Analyst (m/w/d) – Technik & Prozesse,Business Analyst,Business Analyst,Business Analyst,Business Analyst,business analyst,1,1,Title rule,False,ALH Gruppe,True,IT-Stellen,de,Germany,EUR,"Oberursel (Taunus), Hochtaunuskreis",Oberursel (Taunus),Hessen,Deutschland | Hessen | Hochtaunuskreis | Oberursel (Taunus),"[""Deutschland"", ""Hessen"", ""Hochtaunuskreis"", ""Oberursel (Taunus)""]",50.20149,8.57491,Not specified,Not specified,Full-time,2026-09-03 07:31:32+00:00,2026-09-03,2026,9,2026-09,2026-09-03,0,60000.0,90000.0,75000.0,True,False,False,"Salary: 60.000 - 90.000 € per year Requirements: Versicherungskaufmännische Ausbildung mit besonderem Faible für digitale Workflows und IT-Systeme oder eine IT-fachliche Ausbildung und Interesse am Produkt- und Schnittstellenmanagement Berufserfahrung im vergleichbaren Aufgabenfeld und damit einhergehend Kenntnisse aller relevanten Systeme – insbesondere Bestandsführungs- und Angebotssysteme sowie MS Office Umfassende Kenntnisse der Produktlandschaft, der Marktentwicklung sowie der Tarif-, Vert…",https://www.adzuna.de/details/5868413602?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5868213464,5868213464,Senior Business Analyst:in (m/w/d) befristet bis 31.01.2028 als Elternzeitvertretung,Business Analyst,Business Analyst,Business Analyst,Business Analyst,business analyst,1,1,Title rule,False,SOKA-BAU Urlaubs- und Lohnausgleichskasse der Bauwirtschaft,True,IT-Stellen,de,Germany,EUR,Deutschland,,,Deutschland,"[""Deutschland""]",,,Not specified,Not specified,Not specified,2026-09-03 06:07:59+00:00,2026-09-03,2026,9,2026-09,2026-09-03,0,,,,False,False,False,"Faire Arbeitsbedingungen schaffen. Urlaubsansprüche sichern. Altersvorsorge für 1,8 Mio. Menschen möglich machen: SO KAnn gelebte Verantwortung aussehen. Als Partner der Bauwirtschaft gestalten wir bei SOKA-BAU eine stabile Arbeitswelt mit Perspektive. Für unsere rund 900 Mitarbeitenden heißt das: Mitgestalten, Zukunft entwickeln. Und echte Wertschätzung erleben. Sie sind erfahren in der Softwareentwicklung und sowohl mit DevOps- als auch agilen Methoden vertraut? Dann finden Sie Ihren Weg in u…",https://www.adzuna.de/land/ad/5868213464?se=3o6coI2n8RG2mJdvjMVjRA&utm_medium=api&utm_source=aa0fc1e4&v=C333EB2848B6D0AC0EB6EDB7A9B90CF77F0B7474,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5868206952,5868206952,IT Business Analyst (w/m/d),Business Analyst,Business Analyst,Business Analyst,Business Analyst,business analyst,1,1,Title rule,False,TÜV SÜD Auto Service GmbH,True,Unknown,de,Germany,EUR,Deutschland,,,Deutschland,"[""Deutschland""]",,,Not specified,Not specified,Not specified,2026-09-03 06:03:31+00:00,2026-09-03,2026,9,2026-09,2026-09-03,0,,,,False,False,False,"Bei der TÜV SÜD Gruppe sind wir in hohem Maße bestrebt, ein wichtiger Teil dieser Entwicklung und des Fortschritts zu sein. Wir sorgen für eine sichere und nachhaltige Zukunft und schaffen Vertrauen in neue Technologien. Für die Sicherheit von Menschen und der Gesellschaft fordern wir uns jeden Tag aufs Neue heraus. Wir nehmen die Zukunft in die Hand. Wir sind die TÜV SÜD Gruppe. Die TÜV SÜD Gruppe steht seit 1866 für Sicherheit, Qualität und Nachhaltigkeit und ist heute ein internationaler Die…",https://www.adzuna.de/land/ad/5868206952?se=3o6coI2n8RG2mJdvjMVjRA&utm_medium=api&utm_source=aa0fc1e4&v=4BF160B0264B323F7EFDBA7ECCB5D75D4DED9A93,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5868160010,5868160010,Stepstone geprüft - Duales Studium Wirtschaftsinformatik B.Sc. – IT-Business-Analyst,Business Analyst,Business Analyst,Business Analyst,Business Analyst,business analyst,1,1,Title rule,False,Atruvia AG,True,Unknown,de,Germany,EUR,Deutschland,,,Deutschland,"[""Deutschland""]",,,Not specified,Not specified,Not specified,2026-09-03 05:25:18+00:00,2026-09-03,2026,9,2026-09,2026-09-03,0,,,,False,False,False,Wir sind der Digitalisierungspartner in der genossenschaftlichen FinanzGruppe und vereinen jahrzehntelanges Expertenwissen in Banking und Informationstechnologie. Die speziell auf Banken zugeschnittenen IT-Lösungen und Leistungen reichen vom Rechenzentrumsbetrieb über das Bankverfahren von Atruvia bis hin zur App-Entwicklung. Dabei nutzen wir zukunftsweisende Technologien wie Smart Data und schreiben Prozessoptimierung und Regulatorik groß. Starte deine Karriere bei Atruvia: Dualer Studiengang …,https://www.adzuna.de/land/ad/5868160010?se=3o6coI2n8RG2mJdvjMVjRA&utm_medium=api&utm_source=aa0fc1e4&v=5CD118E876CF7C9719487B6E35E987D58DDFB153,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5868159742,5868159742,Stepstone geprüft - Senior Business Analyst (m/w/d) mit Schwerpunkt Prozessautomatisierung,Business Analyst,Business Analyst,Business Analyst,Business Analyst,business analyst,1,1,Title rule,False,DZ HYP,True,Unknown,de,Germany,EUR,Deutschland,,,Deutschland,"[""Deutschland""]",,,Not specified,Not specified,Not specified,2026-09-03 05:24:51+00:00,2026-09-03,2026,9,2026-09,2026-09-03,0,,,,False,False,False,"Wir sind rund 900 Mitarbeiterinnen und Mitarbeiter in einer führenden Immobilienbank. Jährlich bewegen wir deutschlandweit Projekte im Wert von mehreren Milliarden Euro, vom Wohngebäude bis zur Quartiersentwicklung. Wir leisten gemeinsam Großes – mit offenen Türen, kurzen Wegen und viel Eigenverantwortung. Unsere Abteilung Vertriebsmanagement & Digitalisierung sucht ab sofort eine Verstärkung mit Leidenschaft für Digitalisierung und Prozessoptimierung. Wir gestalten die Zukunft des Privatkunden…",https://www.adzuna.de/land/ad/5868159742?se=3o6coI2n8RG2mJdvjMVjRA&utm_medium=api&utm_source=aa0fc1e4&v=870D83C644824319380846D87055A7526C00503E,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5868157506,5868157506,Business Analyst (Odoo) (m/w/d),Business Analyst,Business Analyst,Business Analyst,Business Analyst,business analyst,1,1,Title rule,False,Michael Page,True,Unknown,de,Germany,EUR,"Frankfurt am Main, Hessen",Frankfurt am Main,Hessen,Deutschland | Hessen | Frankfurt am Main,"[""Deutschland"", ""Hessen"", ""Frankfurt am Main""]",50.129683,8.650578,Not specified,Not specified,Full-time,2026-09-03 05:22:08+00:00,2026-09-03,2026,9,2026-09,2026-09-03,0,,,,False,False,False,"Intro Innovativer Softwarehersteller IT-Business Analyst (m/w/d) Odoo für den Großraum Frankfurt gesucht. Firmenprofil Das Unternehmen ist ein langjährig etablierter Anbieter von branchenspezifischer Planungssoftware und zählt seit Jahrzehnten zu den Marktführern. Aufgabengebiet Analyse und Optimierung kaufmännischer Geschäftsprozesse im ERP‑System Recherche zu ERP‑Modulen, Best Practices und möglichen Lösungsansätzen Erstellung und Pflege von Anforderungen, Prozessen und Tickets (z. B. in Jira…",https://www.adzuna.de/details/5868157506?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5868157312,5868157312,Prozessmanager / Business Analyst – Conversational AI (w/m/d),Business Analyst,Business Analyst,Business Analyst,Business Analyst,business analyst,1,1,Title rule,False,ING Deutschland,True,Unknown,de,Germany,EUR,"Frankfurt am Main, Hessen",Frankfurt am Main,Hessen,Deutschland | Hessen | Frankfurt am Main,"[""Deutschland"", ""Hessen"", ""Frankfurt am Main""]",50.129683,8.650578,Not specified,Not specified,Full-time,2026-09-03 05:22:02+00:00,2026-09-03,2026,9,2026-09,2026-09-03,0,,,,False,False,False,"Die ING ist mit rund 10 Millionen Kund*innen die drittgrößte Privatkundenbank in Deutschland. Wer bei der ING arbeitet, macht nicht einfach einen Job. Arbeiten bei uns ist die Chance, Erfolg zu gestalten. Wie das gelingt? Indem wir jeden Tag Verantwortung übernehmen, gemeinsam ambitionierte Ziele verfolgen und dabei auch die kleinen Beiträge wertschätzen. Wir öffnen Dir die Türen, um erfolgreich zu sein – und Du gehst durch. Prozessmanager / Business Analyst – Conversational AI (w/m/d) am Stand…",https://www.adzuna.de/details/5868157312?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5868154580,5868154580,Business Controller / Business Analyst (m/w/d),Business Analyst,Business Analyst,Business Analyst,Business Analyst,business analyst,1,1,Title rule,False,Michael Page,True,Unknown,de,Germany,EUR,"München, München (Kreis)",München,Bayern,Deutschland | Bayern | München (Kreis) | München,"[""Deutschland"", ""Bayern"", ""M\u00fcnchen (Kreis)"", ""M\u00fcnchen""]",48.137418,11.555737,Not specified,Not specified,Full-time,2026-09-03 05:10:57+00:00,2026-09-03,2026,9,2026-09,2026-09-03,0,,,,False,False,False,"Intro Erfolgreicher Mittelständler mit kontinuierlichem Wachstum Verantwortungsvolle Aufgabe im Controlling mit Anbindung an die GF Firmenprofil Für ein wachstumsorientiertes Unternehmen mit Sitz südlich von München ( Nähe Sauerlach) suchen wir einen engagierten Business Controller / Business Analyst (m/w/d). Aufgabengebiet Weiterentwicklung und Aufbau eines modernen Reporting- und Controlling-Frameworks für die Unternehmensgruppe Erstellung von Ad-hoc-Analysen, Soll/Ist-Vergleichen und Perform…",https://www.adzuna.de/details/5868154580?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5868096405,5868096405,Business Analyst / Senior Business Analyst (m/w/d) – Daten & Institutssteuerung,Business Analyst,Business Analyst,Business Analyst,Business Analyst,business analyst,1,1,Title rule,False,S Rating und Risikosysteme GmbH,True,Unknown,de,Germany,EUR,"Mitte, Berlin",Mitte,Berlin,Deutschland | Berlin | Mitte,"[""Deutschland"", ""Berlin"", ""Mitte""]",52.52219,13.40933,Not specified,Not specified,Not specified,2026-09-03 03:30:49+00:00,2026-09-03,2026,9,2026-09,2026-09-03,0,,,,False,False,False,"Die Sparkassen Rating und Risikosysteme (SR) ist der zentrale Dienstleister für Verfahren des Risiko­manage­ments in der Sparkassen-Finanzgruppe. Wir unterstützen die Institute mit Standardlösungen in den Bereichen der Risiko­messung und-steuerung, der regulatorischen Banksteuerung sowie im Vertrieb mit Data-Analytics-Lösungen. Gemeinsam mit unseren Partnern bieten wir den Instituten, von der Konzeption der Verfahren, über deren Weiterentwicklung, IT-Umsetzung und Umsetzungsunterstützung, zentr…",https://www.adzuna.de/details/5868096405?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
de-5868095631,5868095631,(Senior) Referent (m/w/d) – Banksteuerung / Meldewesen / Business Analyst,Business Analyst,Business Analyst,Business Analyst,Business Analyst,business analyst,1,1,Title rule,False,S Rating und Risikosysteme GmbH,True,Unknown,de,Germany,EUR,"Mitte, Berlin",Mitte,Berlin,Deutschland | Berlin | Mitte,"[""Deutschland"", ""Berlin"", ""Mitte""]",52.52219,13.40933,Not specified,Not specified,Not specified,2026-09-03 03:30:34+00:00,2026-09-03,2026,9,2026-09,2026-09-03,0,,,,False,False,False,"Die Sparkassen Rating und Risikosysteme (SR) ist der zentrale Dienstleister für Verfahren des Risiko­manage­ments in der Sparkassen-Finanzgruppe. Wir unterstützen die Institute mit Standardlösungen in den Bereichen der Risiko­messung und-steuerung, der regulatorischen Banksteuerung sowie im Vertrieb mit Data-Analytics-Lösungen. Gemeinsam mit unseren Partnern bieten wir den Instituten, von der Konzeption der Verfahren, über deren Weiterentwicklung, IT-Umsetzung und Umsetzungsunterstützung, zentr…",https://www.adzuna.de/details/5868095631?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
